student_id,gender,grade,college,major,current_gpa,previous_gpa,fail_risk_level,study_engagement_index,life_regularity_index,mental_health_index,cluster,cluster_name,graduation_achievement,graduation_level,phone_usage_hours,attendance_rate,homework_completion_rate,avg_sleep_hours,social_interaction,psychological_score,stress_level,failed_courses_total,failed_courses_current,credit_completion_rate,cet4_passed,has_scholarship,has_warning_history,is_poverty,family_income_level,native_place_type,is_only_child,hometown
202502010301,男,大一,机械工程学院,机械设计制造及其自动化,3.65,3.36,低风险,0.748,0.7045,0.6636,0,均衡型,0.5461,严重风险,3.7,0.947,0.795,7.3,6.1,77.4,4.3,0,0,0.212,0,0,0,0,低,农村,0,华南
202504010111,女,大一,经济管理学院,工商管理,3.45,3.29,低风险,0.6117499999999999,0.6861,0.6108,1,佛系型,0.5361,严重风险,5.2,0.885,0.874,7.2,5.0,73.2,4.4,0,0,0.212,0,0,0,0,高,县镇,1,华中
202505010304,女,大一,外国语学院,英语,3.99,3.95,低风险,0.746,0.6174999999999999,0.521,0,均衡型,0.5631,风险,6.2,0.918,1.0,7.5,5.7,74.0,8.2,0,0,0.212,0,1,0,0,中,农村,0,华东
202301010211,男,大三,信息工程学院,计算机科学与技术,3.96,3.89,低风险,0.8232499999999999,0.835,0.6684,4,学霸型,0.653,风险,1.5,0.872,0.963,8.0,5.4,78.6,3.6,1,0,0.65,0,0,0,0,中,农村,0,华北
202507020106,女,大一,理学院,应用物理,4.1,3.62,低风险,0.8300000000000001,0.7213999999999999,0.7502,4,学霸型,0.7185999999999999,良好,5.2,0.889,0.907,7.1,6.7,80.3,2.4,0,0,0.212,1,0,0,0,中,农村,0,华南
202401010210,男,大二,信息工程学院,计算机科学与技术,3.13,3.16,低风险,0.791,0.6997,0.6874,0,均衡型,0.5858,风险,5.8,0.924,0.886,7.3,6.6,81.1,4.5,0,0,0.431,0,0,0,0,中,城市,1,华东
202501020103,女,大一,信息工程学院,软件工程,3.06,3.36,高风险,0.5992500000000001,0.6302,0.6175999999999999,2,高危型,0.473,严重风险,4.7,0.809,0.896,7.3,5.6,71.9,4.6,1,1,0.2,0,0,0,0,低,城市,1,华南
202502010108,男,大一,机械工程学院,机械设计制造及其自动化,3.87,3.49,低风险,0.7830000000000001,0.6602,0.6478,0,均衡型,0.5571,风险,4.5,0.899,0.899,8.7,5.7,78.7,4.6,0,0,0.212,0,0,0,0,中,农村,1,华中
202203020305,女,大四,土木工程学院,工程管理,3.37,3.22,低风险,0.739,0.6255,0.49039999999999995,3,均衡型,0.7234999999999999,良好,5.5,0.824,0.788,7.2,3.0,70.1,6.0,0,0,0.85,0,0,0,1,低,城市,1,华东
202304010205,男,大三,经济管理学院,工商管理,3.24,3.24,中风险,0.69275,0.6539999999999999,0.43720000000000003,3,均衡型,0.5813,风险,7.0,0.757,0.862,8.1,2.7,47.8,4.5,3,0,0.631,1,0,1,0,高,城市,0,华北
202501030103,女,大一,信息工程学院,数据科学与大数据技术,3.15,3.19,低风险,0.8332499999999999,0.6742999999999999,0.6752,0,均衡型,0.5211,严重风险,4.9,0.946,0.919,7.7,7.1,77.3,4.9,0,0,0.212,0,0,0,0,中,农村,1,华东
202302010203,男,大三,机械工程学院,机械设计制造及其自动化,3.99,3.69,低风险,0.7625,0.6515,0.6814,0,均衡型,0.7588,良好,4.3,0.819,0.875,6.5,6.6,78.1,4.3,2,0,0.631,1,0,0,1,低,农村,1,西北
202501040303,男,大一,信息工程学院,电子信息工程,3.9,3.84,低风险,0.6255,0.6293,0.5938000000000001,3,均衡型,0.5168,严重风险,6.4,0.857,0.813,7.7,5.0,71.2,4.7,1,0,0.206,0,0,0,0,低,农村,0,西南
202201030109,女,大四,信息工程学院,数据科学与大数据技术,3.49,3.59,低风险,0.7577499999999999,0.7287,0.6578,4,学霸型,0.8852,优秀,5.1,0.966,0.997,7.9,6.9,69.2,4.2,0,0,0.869,1,1,0,0,中,县镇,1,华东
202203020402,男,大四,土木工程学院,工程管理,3.74,3.31,中风险,0.6910000000000001,0.7854,0.5804,1,佛系型,0.6584,风险,4.2,0.74,0.788,8.2,4.6,73.1,5.0,2,0,0.838,0,0,0,0,中,城市,0,西南
202407010101,女,大二,理学院,应用数学,3.54,3.65,低风险,0.6507499999999999,0.6891999999999999,0.5216,1,佛系型,0.6063,风险,5.2,0.86,0.869,7.3,3.9,68.9,5.7,0,0,0.431,0,0,0,0,中,城市,1,华南
202404020203,女,大二,经济管理学院,市场营销,3.58,3.68,低风险,0.68725,0.7016,0.6868000000000001,1,佛系型,0.5783,风险,6.1,0.84,0.903,7.1,5.5,83.2,3.7,2,0,0.431,1,0,1,0,中,城市,0,华北
202502010204,女,大一,机械工程学院,机械设计制造及其自动化,3.01,3.41,高风险,0.664,0.5925,0.5952,3,均衡型,0.37050000000000005,严重风险,8.0,0.8,0.838,8.0,6.6,70.8,6.2,1,1,0.2,0,0,1,0,中,城市,1,华北
202501010102,男,大一,信息工程学院,计算机科学与技术,2.65,2.97,低风险,0.81025,0.6326,0.5526,0,均衡型,0.6461,风险,5.8,0.904,0.781,8.0,4.2,77.4,6.1,0,0,0.212,1,0,0,0,中,县镇,0,西南
202402020205,男,大二,机械工程学院,机械电子工程,3.72,3.4,低风险,0.7505,0.6768,0.6648000000000001,0,均衡型,0.6174000000000001,风险,3.7,0.901,0.747,7.2,5.5,70.2,2.7,0,0,0.438,0,0,0,0,中,县镇,1,西南
202404020209,女,大二,经济管理学院,市场营销,3.01,3.59,低风险,0.68525,0.6531999999999999,0.7106,1,佛系型,0.5798,风险,5.4,0.829,0.812,7.1,6.8,73.4,2.9,0,0,0.431,0,0,0,0,低,农村,0,华北
202206010107,女,大四,文学院,汉语言文学,3.76,4.23,低风险,0.8185,0.8616,0.8224,4,学霸型,0.8644000000000001,优秀,1.5,0.929,0.937,8.5,9.1,69.1,0.9,1,0,0.888,1,0,0,0,高,城市,1,华北
202203010105,男,大四,土木工程学院,土木工程,3.36,3.3,低风险,0.8555,0.6307,0.7658,0,均衡型,0.7266,良好,5.6,0.939,0.903,6.0,10.0,78.2,4.9,0,0,0.862,0,0,0,0,中,城市,1,华北
202201020214,女,大四,信息工程学院,软件工程,3.69,3.78,中风险,0.835,0.6158,0.6254,0,均衡型,0.6577,风险,6.7,0.851,0.867,6.2,7.5,73.1,6.4,2,0,0.844,0,0,0,1,低,县镇,1,华北
202406020116,女,大二,文学院,新闻学,4.07,4.32,低风险,0.8762500000000001,0.6513,0.6648000000000001,4,学霸型,0.7885,良好,4.9,0.931,0.882,8.1,6.7,76.2,4.7,0,0,0.45,1,1,0,1,低,农村,0,华中
202507020102,男,大一,理学院,应用物理,4.34,3.96,低风险,0.84875,0.5821999999999999,0.7172000000000001,0,均衡型,0.6888,风险,5.9,0.975,0.878,6.1,8.5,74.3,4.5,1,1,0.206,1,0,0,0,中,城市,1,华北
202505020201,女,大一,外国语学院,商务英语,3.31,3.69,低风险,0.7172499999999999,0.602,0.5952,3,均衡型,0.48730000000000007,严重风险,7.1,0.886,0.797,7.0,7.1,72.3,6.9,1,0,0.206,0,0,0,0,中,城市,1,华中
202202010102,男,大四,机械工程学院,机械设计制造及其自动化,3.57,3.4,低风险,0.74225,0.5851000000000001,0.5822,3,均衡型,0.7334999999999999,良好,7.0,0.829,0.822,6.7,5.4,68.3,5.1,0,0,0.85,0,0,0,1,低,县镇,0,华北
202402010308,男,大二,机械工程学院,机械设计制造及其自动化,3.73,3.56,低风险,0.7715,0.6408,0.6439999999999999,0,均衡型,0.7658,良好,5.9,0.97,0.886,8.0,7.3,69.5,5.1,0,0,0.431,1,0,0,1,低,城市,1,华东
202305020401,女,大三,外国语学院,商务英语,3.77,3.86,低风险,0.82675,0.7133,0.6724000000000001,4,学霸型,0.6870999999999999,风险,3.1,0.919,0.852,7.4,6.0,85.6,5.0,0,0,0.662,0,0,0,0,中,农村,1,西北
202302020307,女,大三,机械工程学院,机械电子工程,3.05,3.01,高风险,0.5665,0.5973,0.5574,2,高危型,0.6643,风险,7.1,0.737,0.885,6.5,5.5,75.6,7.0,3,0,0.606,1,0,0,0,中,县镇,1,西北
202303020209,男,大三,土木工程学院,工程管理,3.71,3.22,低风险,0.6987499999999999,0.6453,0.6832,3,均衡型,0.6787,风险,7.1,0.938,0.879,7.7,5.0,88.3,4.0,0,0,0.644,0,0,0,0,中,城市,0,西北
202503010112,男,大一,土木工程学院,土木工程,3.47,3.54,低风险,0.63625,0.6103000000000001,0.4024,2,高危型,0.5353,严重风险,6.1,0.821,0.726,6.1,1.9,70.6,7.9,0,0,0.206,0,0,0,0,中,农村,0,华东
202407010106,男,大二,理学院,应用数学,2.73,3.04,中风险,0.68275,0.7128,0.5958000000000001,1,佛系型,0.5658000000000001,风险,5.7,0.83,0.835,6.7,4.4,71.7,4.1,0,0,0.431,0,0,0,0,低,农村,1,华北
202405020111,女,大二,外国语学院,商务英语,3.65,3.29,低风险,0.738,0.6438,0.58,3,均衡型,0.7618,良好,6.6,0.912,0.784,7.6,4.4,74.5,5.0,0,0,0.431,1,0,0,0,高,县镇,1,华北
202504030208,男,大一,经济管理学院,会计学,3.27,3.19,中风险,0.77725,0.7162999999999999,0.5346,1,佛系型,0.38530000000000003,严重风险,6.7,0.915,0.734,8.6,4.7,65.4,5.6,1,1,0.206,0,0,1,0,低,城市,0,华中
202503020206,男,大一,土木工程学院,工程管理,3.57,3.68,低风险,0.7340000000000001,0.6513,0.6252000000000001,0,均衡型,0.5421,严重风险,6.2,0.862,0.766,7.4,5.9,75.3,5.1,0,0,0.212,0,0,0,1,低,县镇,0,华南
202301020107,男,大三,信息工程学院,软件工程,3.5,3.21,低风险,0.81075,0.616,0.6058000000000001,0,均衡型,0.6282,风险,4.4,0.899,0.88,7.5,5.9,66.7,4.6,1,0,0.644,0,0,0,0,中,县镇,1,华中
202403010118,女,大二,土木工程学院,土木工程,3.54,3.74,低风险,0.7697499999999999,0.6876000000000001,0.6000000000000001,0,均衡型,0.6083999999999999,风险,4.9,0.947,0.83,7.2,5.9,64.5,4.5,0,0,0.438,0,0,0,0,高,县镇,0,华南
202201020208,男,大四,信息工程学院,软件工程,3.48,3.26,中风险,0.72425,0.7607,0.5416000000000001,1,佛系型,0.6871999999999999,风险,2.6,0.828,0.811,8.5,5.6,60.4,5.6,1,1,0.844,0,0,0,0,中,县镇,0,华北
202203010210,男,大四,土木工程学院,土木工程,3.75,3.42,低风险,0.7184999999999999,0.7117,0.6232,1,佛系型,0.8507,优秀,3.3,0.831,0.817,7.7,4.1,76.3,3.5,1,0,0.844,1,0,0,0,高,城市,1,华东
202204020108,男,大四,经济管理学院,市场营销,3.55,3.57,低风险,0.70075,0.7003999999999999,0.5428,1,佛系型,0.6961,风险,4.2,0.943,0.802,7.8,3.1,74.2,4.9,1,0,0.862,0,0,0,1,低,县镇,0,华东
202505010104,女,大一,外国语学院,英语,3.47,3.52,低风险,0.632,0.5889000000000001,0.5042,2,高危型,0.6871,风险,8.6,0.863,0.819,7.4,4.9,71.3,7.6,0,0,0.212,1,1,0,0,中,城市,1,西北
202306020112,女,大三,文学院,新闻学,3.69,3.66,低风险,0.79425,0.7491,0.6538,4,学霸型,0.7895000000000001,良好,4.6,0.847,0.822,8.1,4.5,81.7,3.6,1,1,0.65,1,0,0,0,高,农村,1,华东
202401040403,男,大二,信息工程学院,电子信息工程,2.97,2.95,高风险,0.5700000000000001,0.6088,0.5246000000000001,2,高危型,0.43420000000000003,严重风险,7.2,0.814,0.746,6.5,3.5,73.4,5.8,1,1,0.419,0,0,1,1,低,县镇,1,华南
202405010203,女,大二,外国语学院,英语,3.96,3.82,低风险,0.75675,0.6747000000000001,0.6013999999999999,0,均衡型,0.6312,风险,3.1,0.86,0.969,7.8,4.6,68.6,3.7,0,0,0.444,0,1,0,0,中,农村,1,西南
202407020211,女,大二,理学院,应用物理,3.52,3.83,低风险,0.7879999999999999,0.827,0.6716,4,学霸型,0.7592,良好,5.6,0.949,0.861,7.9,5.8,74.9,3.4,0,0,0.444,1,1,0,0,高,县镇,1,华东
202201030202,男,大四,信息工程学院,数据科学与大数据技术,3.54,3.75,高风险,0.75075,0.6781999999999999,0.7842,0,均衡型,0.42629999999999996,严重风险,5.4,0.901,0.784,7.8,10.0,82.8,4.9,5,1,0.831,0,0,1,1,低,城市,0,西南
202404010201,女,大二,经济管理学院,工商管理,3.63,3.94,低风险,0.6775000000000001,0.7008000000000001,0.6586000000000001,1,佛系型,0.6128999999999999,风险,2.6,0.802,0.898,8.0,6.3,75.4,4.4,0,0,0.438,0,1,0,0,中,城市,1,华北
202302020209,男,大三,机械工程学院,机械电子工程,2.92,2.9,中风险,0.6837500000000001,0.6288,0.6918,3,均衡型,0.5974,风险,5.0,0.894,0.759,7.4,7.0,79.2,4.5,1,1,0.638,0,0,0,0,高,城市,0,西南
202505010106,男,大一,外国语学院,英语,3.59,3.74,低风险,0.63525,0.5953,0.5746,3,均衡型,0.6513,风险,6.1,0.865,0.714,6.7,4.8,64.9,4.3,1,0,0.206,1,0,0,0,中,县镇,1,华南
202404010109,男,大二,经济管理学院,工商管理,3.7,3.82,低风险,0.76175,0.7218,0.6402,4,学霸型,0.7664,良好,5.6,0.897,0.798,8.0,4.4,76.8,3.3,0,0,0.438,1,0,0,0,中,城市,1,西北
202403020113,女,大二,土木工程学院,工程管理,3.17,3.45,低风险,0.675,0.7028,0.6063999999999999,1,佛系型,0.7378,良好,5.4,0.845,0.859,6.6,4.8,69.1,3.8,0,0,0.431,1,0,0,0,中,农村,1,华东
202302020114,男,大三,机械工程学院,机械电子工程,3.34,3.48,中风险,0.5337500000000001,0.5495,0.5444,2,高危型,0.8045,良好,6.5,0.757,0.702,7.3,5.2,71.6,6.6,0,0,0.625,1,1,0,0,中,县镇,0,东北
202401010202,男,大二,信息工程学院,计算机科学与技术,3.63,3.72,低风险,0.79475,0.645,0.6042,0,均衡型,0.6107999999999999,风险,6.2,0.96,0.847,7.4,4.8,69.3,3.9,0,0,0.431,0,0,0,0,高,县镇,0,华东
202201010212,女,大四,信息工程学院,计算机科学与技术,3.18,3.23,低风险,0.7315,0.7316,0.6598,1,佛系型,0.7175999999999999,良好,5.6,0.985,0.859,7.9,6.7,68.2,3.8,0,0,0.862,0,0,0,0,中,城市,0,东北
202204010302,男,大四,经济管理学院,工商管理,4.08,3.65,低风险,0.6649999999999999,0.6508,0.7322,1,佛系型,0.909,优秀,5.7,0.846,0.832,7.4,9.2,72.8,4.5,0,0,0.85,1,0,0,0,高,城市,0,东北
202301040102,女,大三,信息工程学院,电子信息工程,3.87,3.44,低风险,0.6875,0.5884,0.5884,3,均衡型,0.6849,风险,6.1,0.82,0.822,7.0,4.6,75.1,5.0,0,0,0.638,0,0,0,0,高,县镇,1,华东
202502020205,女,大一,机械工程学院,机械电子工程,3.19,3.15,低风险,0.7015,0.6708999999999999,0.6428,1,佛系型,0.5213,严重风险,7.7,0.989,0.857,6.9,6.3,76.7,5.1,0,0,0.206,0,0,0,0,高,农村,1,华中
202507010110,男,大一,理学院,应用数学,2.95,3.12,低风险,0.76425,0.6896,0.7382,0,均衡型,0.5611,风险,3.2,0.867,0.838,7.6,8.2,74.3,3.5,0,0,0.212,1,0,1,0,高,城市,0,华东
202203020110,女,大四,土木工程学院,工程管理,3.66,3.57,低风险,0.64625,0.6718,0.4778,1,佛系型,0.8862,优秀,6.6,0.814,0.807,8.3,3.1,73.7,7.0,0,0,0.844,1,0,0,0,低,农村,1,华东
202504020308,男,大一,经济管理学院,市场营销,3.98,3.82,低风险,0.7457499999999999,0.6966,0.7418,4,学霸型,0.5626,风险,4.2,0.895,0.932,7.3,5.6,79.7,1.5,0,0,0.212,0,1,0,0,低,县镇,0,华北
202504030102,男,大一,经济管理学院,会计学,3.88,3.68,低风险,0.75125,0.6748,0.6714,0,均衡型,0.5576,风险,3.2,0.998,0.765,7.5,8.5,81.6,7.0,0,0,0.212,0,1,0,0,高,城市,1,华东
202503010203,男,大一,土木工程学院,土木工程,2.9,3.23,中风险,0.8215,0.6527000000000001,0.6126,0,均衡型,0.3668,严重风险,6.5,0.916,0.872,7.3,5.8,59.4,3.3,1,0,0.206,0,0,1,0,中,农村,1,华南
202207010207,男,大四,理学院,应用数学,3.58,3.25,中风险,0.6172500000000001,0.6072,0.5218,2,高危型,0.6883,风险,6.2,0.775,0.726,7.4,3.6,78.7,6.7,1,0,0.831,0,0,0,0,高,城市,1,华北
202307020303,男,大三,理学院,应用物理,3.32,3.4,低风险,0.82,0.7201,0.7384,0,均衡型,0.6174,风险,4.8,0.882,0.89,7.1,8.1,90.1,5.5,1,0,0.638,0,0,0,0,低,城市,1,华南
202501030207,男,大一,信息工程学院,数据科学与大数据技术,3.4,3.61,低风险,0.6885,0.6756,0.6012000000000001,1,佛系型,0.5336,严重风险,6.1,0.893,0.783,7.5,5.2,73.8,5.0,0,0,0.212,0,0,0,0,中,农村,0,华南
202406010304,男,大二,文学院,汉语言文学,3.71,3.65,低风险,0.84675,0.6302,0.7238,0,均衡型,0.7668999999999999,良好,5.1,0.991,0.84,7.5,8.9,76.7,5.0,0,0,0.438,1,0,0,0,中,县镇,0,华中
202404010115,男,大二,经济管理学院,工商管理,3.58,3.49,低风险,0.6555,0.6296999999999999,0.5316,3,均衡型,0.6083,风险,7.8,0.811,0.773,7.9,5.4,56.4,5.2,0,0,0.431,0,0,0,0,低,农村,0,华北
202504020204,女,大一,经济管理学院,市场营销,3.89,4.02,低风险,0.7975,0.6825000000000001,0.7016,4,学霸型,0.7101999999999999,良好,6.1,0.96,0.902,6.6,4.1,89.9,2.7,0,0,0.219,1,1,0,0,中,农村,1,华南
202503020201,男,大一,土木工程学院,工程管理,3.6,3.54,低风险,0.59475,0.6173,0.6052000000000001,2,高危型,0.5418,严重风险,6.3,0.838,0.787,7.5,5.2,76.3,5.2,0,0,0.206,0,0,0,0,中,城市,0,华南
202506020111,女,大一,文学院,新闻学,3.56,3.6,低风险,0.75025,0.6524,0.6486,0,均衡型,0.5416,严重风险,6.1,0.958,0.889,7.1,6.8,66.9,4.1,0,0,0.212,0,0,0,0,中,城市,1,华中
202201040102,男,大四,信息工程学院,电子信息工程,3.58,3.02,高风险,0.516375,0.5576,0.526,2,高危型,0.6446999999999999,风险,6.7,0.7024999999999999,0.661,6.5,6.2,62.5,7.0,2,1,0.819,0,0,0,0,中,城市,1,华南
202307010205,男,大三,理学院,应用数学,3.06,2.96,中风险,0.5847500000000001,0.6295999999999999,0.5452,2,高危型,0.6423,风险,5.3,0.833,0.792,6.7,5.4,59.8,5.2,0,0,0.631,0,0,0,0,高,城市,0,华东
202505020102,女,大一,外国语学院,商务英语,3.46,3.33,中风险,0.5830000000000001,0.6257999999999999,0.6134,2,高危型,0.45299999999999996,严重风险,6.4,0.832,0.764,7.5,5.8,64.1,3.9,2,0,0.2,0,0,0,0,中,城市,1,西南
202507020112,男,大一,理学院,应用物理,4.11,3.73,低风险,0.746,0.7159,0.7762,4,学霸型,0.5691,风险,6.4,0.938,0.918,8.2,9.8,73.3,3.7,0,0,0.212,0,1,0,0,中,城市,0,西北
202301010206,男,大三,信息工程学院,计算机科学与技术,3.62,3.7,低风险,0.7622500000000001,0.6531,0.6718,0,均衡型,0.8260000000000001,良好,7.0,0.888,0.839,6.9,7.6,62.2,3.5,0,0,0.65,1,0,0,0,高,城市,0,华北
202202010207,男,大四,机械工程学院,机械设计制造及其自动化,2.75,2.93,高风险,0.5834999999999999,0.603,0.671,2,高危型,0.6849999999999999,风险,7.4,0.77,0.716,6.8,5.7,78.5,3.8,0,0,0.825,0,0,0,0,中,县镇,0,华南
202401020204,女,大二,信息工程学院,软件工程,3.05,2.73,中风险,0.5605,0.531,0.5678,2,高危型,0.7282,良好,6.5,0.75,0.842,6.8,6.8,57.2,5.5,0,0,0.419,1,0,0,0,中,城市,1,西北
202406010308,男,大二,文学院,汉语言文学,4.42,3.76,低风险,0.72075,0.6123,0.6476,3,均衡型,0.6524,风险,5.3,0.851,0.786,7.7,6.4,61.4,3.0,0,0,0.438,0,0,0,0,中,城市,0,华东
202302010211,女,大三,机械工程学院,机械设计制造及其自动化,2.325,2.71,高风险,0.6244999999999999,0.5812,0.5878000000000001,2,高危型,0.5598500000000001,风险,6.6,0.78,0.82,6.8,5.5,66.7,4.8,1,0,0.612,0,0,0,0,中,县镇,0,华南
202207010107,男,大四,理学院,应用数学,3.05,2.91,高风险,0.6457499999999999,0.6614,0.63,2,高危型,0.6182,风险,8.1,0.872,0.753,7.2,5.9,73.5,4.7,2,0,0.819,0,0,0,1,低,县镇,1,西南
202303020403,女,大三,土木工程学院,工程管理,3.28,3.36,中风险,0.693,0.6135999999999999,0.5963999999999999,3,均衡型,0.6133,风险,7.1,0.819,0.843,7.5,6.8,63.6,5.4,1,0,0.631,0,0,0,0,中,县镇,0,华中
202206010309,女,大四,文学院,汉语言文学,4.03,3.71,低风险,0.6617500000000001,0.6154,0.5978,3,均衡型,0.7583,良好,7.0,0.796,0.863,7.3,5.0,75.2,5.1,0,0,0.856,0,0,0,0,高,城市,1,华中
202401030204,男,大二,信息工程学院,数据科学与大数据技术,3.46,3.56,低风险,0.8382499999999999,0.6947,0.6772,0,均衡型,0.6043999999999999,风险,5.4,0.953,0.812,8.1,5.2,79.3,3.2,0,0,0.438,0,0,0,0,中,县镇,1,西南
202405010103,男,大二,外国语学院,英语,3.08,3.27,低风险,0.66,0.7239,0.6252,1,佛系型,0.6933,风险,5.0,0.894,0.8,7.4,5.2,73.8,4.2,1,0,0.431,1,0,0,0,中,农村,1,华中
202303020206,男,大三,土木工程学院,工程管理,3.51,3.63,低风险,0.6775,0.6914,0.5980000000000001,1,佛系型,0.4887,严重风险,5.9,0.906,0.762,7.6,5.5,68.5,4.7,2,0,0.644,0,0,1,0,高,县镇,1,华东
202501040207,男,大一,信息工程学院,电子信息工程,3.13,3.14,中风险,0.66225,0.6994999999999999,0.6068,1,佛系型,0.6683,风险,5.7,0.801,0.796,6.9,6.3,64.7,4.7,0,0,0.206,1,0,0,0,中,城市,0,西北
202405020401,女,大二,外国语学院,商务英语,3.49,3.58,低风险,0.6575000000000001,0.5511999999999999,0.6018,3,均衡型,0.7559,良好,7.5,0.858,0.948,7.7,4.4,82.2,5.3,0,0,0.438,1,0,0,1,低,农村,1,华中
202307020207,男,大三,理学院,应用物理,3.35,3.27,低风险,0.7757499999999999,0.6511,0.6584,0,均衡型,0.8107,良好,8.0,0.825,0.862,7.2,7.5,73.1,5.3,0,0,0.644,1,0,0,0,高,城市,1,华中
202206010103,女,大四,文学院,汉语言文学,2.53,3.1,中风险,0.79975,0.6238999999999999,0.6676000000000001,0,均衡型,0.6415000000000001,风险,4.8,0.805,0.884,7.8,5.5,78.4,3.7,1,0,0.85,0,0,0,0,中,县镇,1,华东
202404010101,女,大二,经济管理学院,工商管理,3.34,3.14,中风险,0.6615,0.6712,0.5159999999999999,1,佛系型,0.7045,良好,5.0,0.852,0.79,7.8,3.1,70.5,5.3,1,1,0.425,1,0,0,0,中,县镇,0,华中
202506010309,男,大一,文学院,汉语言文学,3.36,3.64,低风险,0.7645000000000001,0.6724,0.648,0,均衡型,0.5316,严重风险,6.9,0.855,0.845,8.0,6.6,79.5,5.6,0,0,0.212,0,1,0,0,中,县镇,1,华北
202405010109,女,大二,外国语学院,英语,3.15,3.24,低风险,0.7372500000000001,0.6431,0.7156,0,均衡型,0.6968,风险,6.2,0.937,0.784,7.6,7.7,67.9,2.9,1,0,0.431,1,0,0,0,低,县镇,0,华北
202404030303,女,大二,经济管理学院,会计学,3.96,4.05,低风险,0.7135,0.745,0.5626,1,佛系型,0.6294000000000001,风险,5.1,0.83,0.904,8.6,3.8,76.9,5.3,0,0,0.438,0,1,0,0,中,县镇,0,西北
202502010113,女,大一,机械工程学院,机械设计制造及其自动化,3.56,3.51,低风险,0.6962499999999999,0.6515,0.5493999999999999,3,均衡型,0.5416,严重风险,4.9,0.917,0.838,8.0,6.2,64.6,6.5,0,0,0.212,0,0,0,0,中,县镇,0,华北
202201010306,男,大四,信息工程学院,计算机科学与技术,2.72,2.86,高风险,0.7374999999999999,0.7273000000000001,0.5692,1,佛系型,0.5674,风险,3.5,0.871,0.825,7.2,5.5,65.8,5.3,3,0,0.838,0,0,0,0,高,城市,0,东北
202501020304,女,大一,信息工程学院,软件工程,3.55,3.67,低风险,0.7487499999999999,0.6426000000000001,0.6378,0,均衡型,0.5411,严重风险,6.5,0.858,0.833,7.4,5.0,79.2,4.3,0,0,0.212,0,0,0,0,高,农村,1,东北
202504030111,女,大一,经济管理学院,会计学,3.33,3.4,低风险,0.8462500000000001,0.7362,0.6372,4,学霸型,0.5301,严重风险,6.4,0.912,0.875,8.4,4.7,78.3,3.9,0,0,0.212,0,0,0,0,高,城市,0,西北
202405020206,女,大二,外国语学院,商务英语,3.51,3.61,低风险,0.68675,0.6906999999999999,0.7000000000000001,1,佛系型,0.7547999999999999,良好,4.9,0.867,0.826,7.6,7.9,76.0,4.7,0,0,0.431,1,0,0,0,低,农村,1,华东
202305010102,女,大三,外国语学院,英语,3.76,3.8,低风险,0.6837500000000001,0.6416999999999999,0.6274,3,均衡型,0.6811999999999999,风险,6.1,0.853,0.852,7.5,6.4,67.6,4.5,0,0,0.644,0,0,0,0,低,农村,0,华东
202206020310,女,大四,文学院,新闻学,4.18,4.05,低风险,0.7570000000000001,0.6016,0.6146,3,均衡型,0.8776,优秀,5.3,0.869,0.873,7.2,4.7,70.4,3.6,1,0,0.862,1,0,0,0,中,城市,0,华南
202205020102,女,大四,外国语学院,商务英语,4.0,3.77,低风险,0.6537499999999999,0.6286,0.5118,3,均衡型,0.755,良好,5.2,0.871,0.81,7.0,3.8,68.7,5.9,0,0,0.85,0,0,0,0,高,城市,0,西南
202303010309,男,大三,土木工程学院,土木工程,3.96,3.66,低风险,0.6579999999999999,0.7335,0.59,1,佛系型,0.6494,风险,1.8,0.761,0.815,7.6,4.6,62.0,3.2,1,0,0.638,0,0,0,1,低,农村,0,西北
202202020206,男,大四,机械工程学院,机械电子工程,3.12,3.17,中风险,0.6047500000000001,0.7145,0.5724,1,佛系型,0.6674,风险,4.6,0.849,0.78,7.4,5.3,60.6,4.3,1,0,0.838,0,0,0,0,中,农村,0,华东
202201030105,女,大四,信息工程学院,数据科学与大数据技术,3.47,3.31,低风险,0.781,0.6325000000000001,0.7014,0,均衡型,0.7285,良好,6.2,0.899,0.901,6.9,6.9,78.6,4.0,0,0,0.85,0,0,0,0,中,县镇,0,西北
202301040309,女,大三,信息工程学院,电子信息工程,3.29,3.26,低风险,0.77375,0.6405,0.6234,0,均衡型,0.6177,风险,5.3,0.994,0.921,8.3,7.3,68.1,5.6,1,0,0.644,0,0,0,1,低,县镇,1,西南
202303020303,女,大三,土木工程学院,工程管理,3.39,3.44,中风险,0.62975,0.7153,0.6033999999999999,1,佛系型,0.587,风险,7.4,0.763,0.798,7.8,4.5,73.6,4.2,3,0,0.625,1,0,1,0,高,县镇,1,西北
202207020110,男,大四,理学院,应用物理,2.94,3.45,中风险,0.535,0.6000000000000001,0.619,2,高危型,0.6963,风险,6.3,0.783,0.739,7.3,7.8,68.5,6.3,0,0,0.831,0,0,0,0,高,县镇,1,华北
202306010208,男,大三,文学院,汉语言文学,3.44,3.57,低风险,0.6420000000000001,0.6874,0.5606,1,佛系型,0.8151999999999999,良好,6.6,0.796,0.824,8.0,4.2,79.4,6.1,0,0,0.644,1,0,0,0,高,城市,0,西北
202307020204,男,大三,理学院,应用物理,3.41,3.78,低风险,0.8242500000000001,0.7095,0.6448,4,学霸型,0.8155000000000001,良好,4.0,0.939,0.79,7.2,6.2,66.7,3.6,0,0,0.65,1,1,0,0,高,城市,1,华东
